"","ASV","Coefficient","Phylum"
"14246","bc79a899931317046db2d093d8fbe5e9",-0.000905281575080157,"Actinobacteriota"
"14247","bc7ac108a0803865c876534ec15a1507",-0.0117093513482891,"Others"
"14248","bc7af925252acadfb41cb92514d38d82",-0.0057359750283074,"Planctomycetota"
"14249","bc8365873db4bea2b587018f421d497a",0.0422290161202415,"Cyanobacteria"
"14250","bc84423f934c055fc2c1705677e08ae6",0.0919092881223308,"Proteobacteria"
"14251","bc92a707bf072cf702762549ab6ad333",-0.00575854500046599,"Others"
"14252","bc94da1f053bf57df46a8ef0ee8f959d",-0.0200764658646952,"Proteobacteria"
"14253","bc9607ac868e87e37be915335cea7639",-0.00544458258732969,"Proteobacteria"
"14254","bc995a6ffa20559d09f4d974ef5e2b78",-0.00546296508717653,"Bacteroidota"
"14255","bc9a177bdfdd5c077144c85bab59c8a9",-0.00178725413927778,"Actinobacteriota"
"14256","bc9dc176343cbe689e3eb57ae49f3234",-0.0298579140322922,"Others"
"14257","bc9f28c645abcb1c53304e638c2d1c49",-0.00932475065902719,"Others"
"14258","bc9f5a2365307311148115536312eaa5",-0.000360699893930077,"Acidobacteriota"
"14259","bca1ab40720625ddc9b54fdc7236a693",-0.00253399007057603,"Proteobacteria"
"14260","bcab468ca97c75fb156972598ca6b31a",-0.0415844293594558,"Proteobacteria"
"14261","bcac64ad1f814703b185f0ba318ea142",-0.00397175881673352,"Verrucomicrobiota"
"14262","bcac9d2f787fd4cc2801f3fe080da784",-0.0613015568232026,"Others"
"14263","bcaca47337f3aac74c4065d9cb56bb81",-0.00208015974104268,"Actinobacteriota"
"14264","bcae8f7d2c42acfe3559c665f68f6320",0.119867126144228,"Proteobacteria"
"14265","bcb1a4bc5a7f1d68c456cb16712f2cb6",-0.00834746807658243,"Acidobacteriota"
"14266","bcb4cc1c06b6cb7f7a6e252f5042555a",-0.0448155948713007,"Chloroflexi"
"14267","bcb4eba4a23e1ca2ed9661c7c1ce3caa",-0.00883086894686013,"Acidobacteriota"
"14268","bcb54cc93a09e3561551efc1c714654a",-0.0292987316512068,"Others"
"14269","bcb926557a8cc737ab1acaa5126057cc",-0.0476417955384807,"Proteobacteria"
"14270","bcba96c810c6bb343e65f22fdfc1e4f6",-0.0046039940337188,"Chloroflexi"
"14271","bcc26acb1f5051402e201f34ee6d522e",0.0221976320890581,"Proteobacteria"
"14272","bcca2fcff9a416dfda8fb432bf6b7e77",-0.00475135513613369,"Firmicutes"
"14273","bcd4a14af898677cf5ddc902aec44a86",-0.000671419741481026,"Proteobacteria"
"14274","bcda4b49cce57e6a19a2fc15a0290fb3",-0.0122495589496577,"Firmicutes"
"14275","bcda7e06a236ea171a5ba139c90e1330",-0.00497008642485236,"Proteobacteria"
"14276","bcdf46d47efb340acee5a1a57945a41e",-0.0018170175311651,"Proteobacteria"
"14277","bce2588dd213607a3c782eb81fcd6d4b",-0.0117093513482891,"Others"
"14278","bce5b226ef48efc8564ed10f8487df95",-0.00343679950246498,"Planctomycetota"
"14279","bce94c044945a355077993ed3dc4d9d1",-0.000539839741906743,"Others"
"14280","bce97ca868c630f0ad20a1bb4e506106",-0.00323792005725523,"Proteobacteria"
"14281","bcec03ec30593978e3fc677b29f9bc78",-0.0113379272809662,"Bacteroidota"
"14282","bced33645cef88c6ca4a4a0570a505ac",-0.0100553788311453,"Others"
"14283","bcf6fd791b1e483b660a1eb2f637d562",-0.0268014509919569,"Others"
"14284","bcf8b3958ab5907bfd536d761ce19427",-0.0106582671656142,"Others"
"14285","bcfccb3a5df028e86c54299c69b5e43c",-0.00949432717212082,"Proteobacteria"
"14286","bcff22e4b08792bf4593b47adc21a77b",-0.00839987198031537,"Chloroflexi"
"14287","bd02f636777c9deaf5bf0b48f5df025f",-0.00619034464896613,"Planctomycetota"
"14288","bd0774f4fe06ace68388f10ba134f7b4",-0.0192764313023311,"Actinobacteriota"
"14289","bd0b4671ebe58919168a86412c010adb",-0.00966837208086523,"Others"
"14290","bd0fff5fd01d8d1d14664b9554179fce",-0.00212082904391292,"Verrucomicrobiota"
"14291","bd13ca3e0a396a80b5ccb09ee3d3536f",-0.000860933041145106,"Chloroflexi"
"14292","bd18f4cf665b38e660b5cc961251f359",-0.0314725979957033,"Others"
"14293","bd1df8fb07e3eccc9ce3e46e171cba7d",0.0535055396250807,"Bacteroidota"
"14294","bd1f451a8f79b6b009a5c1976ebc3652",-0.00805787465800652,"Acidobacteriota"
"14295","bd21a0989a9aa525a16543d3efa2430c",0.0371072089598093,"Acidobacteriota"
"14296","bd23319d820326cce10a5bd9771cf7c9",-0.0125099644464707,"Others"
"14297","bd26698865bade0a86f27dd55479bb57",-0.0324501939397981,"Proteobacteria"
"14298","bd2ae41b007d1684f0537ba3900da632",-0.00734828831481419,"Chloroflexi"
"14299","bd359c6fec823b7afbd54a97372c695b",-0.0112404060566401,"Acidobacteriota"
"14300","bd35c8dd3fb4be81fe549f9996ed8900",-0.000967085977254966,"Proteobacteria"
"14301","bd39a4a008612181a65146665afd776e",-0.0513372147397106,"Bacteroidota"
"14302","bd3d08eb2f70c8f49a5d687328b8bd1f",-0.00460519656860424,"Acidobacteriota"
"14303","bd3f8d822508e7725515133ed0f39bdf",0.0252429039486782,"Verrucomicrobiota"
"14304","bd3ff00d23436df32ce6eb5522aef488",0.0838858322087815,"Actinobacteriota"
"14305","bd45c951558aab6ab558c7d26ef39755",-0.0140196723583831,"Proteobacteria"
"14306","bd50dbb7691f205b4f35e32de1cb3bc7",-0.0016705183890099,"Acidobacteriota"
"14307","bd51e441e9cc0150d5bfb36057928223",-0.00572647927909649,"Others"
"14308","bd530947df69d8945c2c6c4997eaf3b9",-0.00342081814366851,"Actinobacteriota"
"14309","bd57d4193447c5b5846493de8111733b",-0.0472407867230313,"Acidobacteriota"
"14310","bd5910faa07dbc4f79ee0e4338e19daf",-0.0169330993781616,"Proteobacteria"
"14311","bd5bafb5eb87aa52836278f83f91a06d",-0.136025619095329,"Proteobacteria"
"14312","bd5d3bfa868253c3585947c1502e816e",0.0138074371088452,"Proteobacteria"
"14313","bd5d8e979816c5dd312364e9dacce2c0",-0.00979948206213936,"Cyanobacteria"
"14314","bd5e2740c68bcf9ff2e53e43825f5587",-0.00830485276571202,"Proteobacteria"
"14315","bd5ec0000ff2140bc868e16ba5e8ef9d",-0.0240953182020906,"Planctomycetota"
"14316","bd622cf2587445bec5b39f693289644a",-0.000967085977254966,"Actinobacteriota"
"14317","bd627fb8e494cf323bfb11fa5ab3bda2",-0.00756900902777498,"Bacteroidota"
"14318","bd6677bf7bf591bd43d43b5ae10dce34",-0.0115754045690752,"Proteobacteria"
"14319","bd69300a8cfe9e56dafd5a70ac91f0cb",-0.0137517341414122,"Verrucomicrobiota"
"14320","bd6b695b514c58bb4096c4c4f3e48d75",-0.00200875674786494,"Chloroflexi"
"14321","bd6dc78a7496d547ab5f45a75b739dcb",-0.001241310632349,"Actinobacteriota"
"14322","bd6f3e4fbbda33979fcde2f651439706",-0.011715597258589,"Proteobacteria"
"14323","bd753092428c504539b91454b43af59d",-0.0116166599596516,"Others"
"14324","bd7a6219f4f6a6228faea69621eba171",-0.00326594386200528,"Patescibacteria"
"14325","bd7bf9b4c5d49e0eca07e690493f8424",-0.010250807245005,"Proteobacteria"
"14326","bd7fe37ddfdbc71f1564c9d0f0ff9880",-0.0126524577696977,"Acidobacteriota"
"14327","bd895e097af763379116339c4bf5f803",0.0437876227598699,"Proteobacteria"
"14328","bd89a8e59bb64fc25d369afaea4a2f19",-0.00639109637287549,"Chloroflexi"
"14329","bd8da170c400389235237dbea717dfb7",-0.0103763654532808,"Proteobacteria"
"14330","bd93ca67467a6c398cde22db096f82f9",-0.00279524861798666,"Bacteroidota"
"14331","bd95cdbfe759c6ca7459cdc80c6f0913",-0.00909062506257383,"Actinobacteriota"
"14332","bd978309ce1d0ca31b80fa85cdd82341",-0.0935440641075675,"Proteobacteria"
"14333","bd99dbde84c639f4f8be9584fef6ba04",-0.0180767797574832,"Proteobacteria"
"14334","bd9c91ee3d4fe83d6e3bed93b46099e4",-0.0029986503833405,"Verrucomicrobiota"
"14335","bd9d62b494537bf30e44c1a14d95a8a6",-0.00661000075512677,"Proteobacteria"
"14336","bd9f94fdeb2656047a487c75389313ce",0.13938573396497,"Actinobacteriota"
"14337","bda373c32e34dcf8219f22f6713ca93c",-0.0126147592486684,"Proteobacteria"
"14338","bda4b61f1db6ea23e873fb684880f7ac",-0.0119009915879071,"Others"
"14339","bda535b48073c8075ded468194f228e3",-0.00896216662947513,"Proteobacteria"
"14340","bda599bc2d7b84ec779f9419d61b1311",-0.0127257947559935,"Cyanobacteria"
"14341","bda5ae963776cecd079eb52b06d76dc0",-0.00986689005394259,"Proteobacteria"
"14342","bdb68c74f953567f2ebec37c1617b4b4",-0.0371097484450661,"Others"
"14343","bdbd3423a84fc0904862ba77c4fe87d7",-0.00851744448164167,"Actinobacteriota"
"14344","bdc034a25d4fb226512873b0c1222846",-0.000339426318976314,"Verrucomicrobiota"
"14345","bdc2e6b9b3f3d68d13a777a74de4ecd2",-0.00210027725516243,"Planctomycetota"
"14346","bdcc584a06c5b53222fad4783c910de0",-0.000617886919732249,"Acidobacteriota"
"14347","bdd532269873cab0ef8c8ab9dec694d9",0.0469684574659788,"Others"
"14348","bdd56880977c6c2b78100ac02e5029c7",-0.0102482713337217,"Cyanobacteria"
"14349","bdd6b4e2f790d2ee34f77c215439cca3",-0.00170866573783839,"Verrucomicrobiota"
"14350","bdd793741c9a47da6d2ab36b77ae1fdb",0.0389326082839462,"Others"
"14351","bdd806d59896bba05581ed685c6adb1f",-0.0926071553654873,"Actinobacteriota"
"14352","bddc073671c7f314d4acba1c98acfed9",-0.0236008559438287,"Chloroflexi"
"14353","bddf2ad46599fb4ec5eddf2e666bde6a",0.0919092881223308,"Bacteroidota"
"14354","bde179008f3acb953eea91e979fb88ff",-0.00652721124690237,"Actinobacteriota"
"14355","bde2d3db8956279599d78272632decb9",-0.000796475759030177,"Bacteroidota"
"14356","bde68d360e81507ad46f280d0919e9f1",-0.00967801778906792,"Proteobacteria"
"14357","bde6d4550a7134aa9b8da537c1227657",-0.0407650127243414,"Others"
"14358","bdea9f57f9e31d56e25428883427c986",-0.00411791845826999,"Bacteroidota"
"14359","bdeba6629a2716c42a6a337f39b933e2",0.0726639297584799,"Proteobacteria"
"14360","bdebfedf35c4309c43d7bc3cd9a55709",-0.0321122336163967,"Actinobacteriota"
"14361","bdf3797c3e235a3f096bff4e9c80d7e6",-0.111619221314919,"Acidobacteriota"
"14362","bdf69b6ce8b0e2b8de927f582be387d0",-0.0626492531817389,"Proteobacteria"
"14363","bdfafbb84db2c451d2a6723b4a210ca2",-0.00414687431472101,"Actinobacteriota"
"14364","bdfb5c05d8372a507a6a36f27c7ef6d2",-0.0100411749721009,"Actinobacteriota"
"14365","bdfb6f7fa64ae4aff45932c9dca849a6",-0.0243600100981694,"Proteobacteria"
"14366","be033649d17a52cb176ad6500d073895",-0.00819417871489148,"Proteobacteria"
"14367","be0418aa970e80f55ae319e0078c2e21",0.0493617380876402,"Proteobacteria"
"14368","be0af63b7004b45e4551243640ea568b",0.0493197205315854,"Actinobacteriota"
"14369","be0b65c3cf770471628d2f4aa108a832",0.0965488880006588,"Actinobacteriota"
"14370","be0ef24798c3fb5052b0b11a0c5bffe4",-0.0083269668633239,"Chloroflexi"
"14371","be0f2190528d3e1188fc50e8990b82b1",-0.00320335609500368,"Chloroflexi"
"14372","be1035138ed5e74cd0712306857b7b8a",-0.00191825832631401,"Acidobacteriota"
"14373","be1bc8acf07594cc0cd77dda7a5f9b6d",-0.00686088295353492,"Proteobacteria"
"14374","be1ddb359bdec62de715526ea9b4fe69",-0.01242694534006,"Actinobacteriota"
"14375","be22e931d22b0e1fd09137e54fbdfea8",-0.00461361301783524,"Verrucomicrobiota"
"14376","be2a8686390f5cd6eb6f59b16011ba1b",0.054207104149131,"Proteobacteria"
"14377","be2b0ac7b755d024a2f5718be9932528",-0.106217995145163,"Proteobacteria"
"14378","be30ceaa0451a03e189fdf64883bca44",-0.0148756732651004,"Actinobacteriota"
"14379","be3455f3bfa47377f485eb0dd888c865",-0.000566587183736191,"Acidobacteriota"
"14380","be35552f96caa828178c645d94957b7b",-0.00676383096393592,"Bacteroidota"
"14381","be36aeb61f3efe9ecdc718b4a9b97833",0.0152108376149216,"Proteobacteria"
"14382","be3a023660520b44a690e2f0c80d9f63",-0.00696072448562633,"Others"
"14383","be3fa3818abddbf264803f26ed59799f",-0.000756561029495045,"Chloroflexi"
"14384","be421be4e9cce11b11f5075a4774171c",-0.013987587968495,"Proteobacteria"
"14385","be4b7c8268624ec871a99956b0782682",0.0173345898116848,"Actinobacteriota"
"14386","be4de949a6239af88006881971ce9c90",-0.0566704191564901,"Proteobacteria"
"14387","be52bf0a24fb9c1524e1a80bbd6e8ce8",-0.00150065345884713,"Proteobacteria"
"14388","be5872fa16ecfed6a3e0b70724edc014",-0.0135994552956535,"Acidobacteriota"
"14389","be59262ed57b0218f2aa3e33516cd96a",-0.000413587980993787,"Proteobacteria"
"14390","be5d04d9a64e38dd65ff6e84a027f399",-0.010250807245005,"Planctomycetota"
"14391","be6000409e174c6df186700e6f09277a",-0.00630085327964953,"Firmicutes"
"14392","be617c1c88f46534cefe59155cf445dc",-0.0146214810458402,"Bacteroidota"
"14393","be74835296c94b554d42eba14b80fc8d",-0.00522657620784275,"Chloroflexi"
"14394","be76498072863cbfe337c0d068296de5",-0.00819417871489148,"Proteobacteria"
"14395","be79ad35f8d1eecb2e25b52bdfceacaf",-0.00504301841544634,"Planctomycetota"
"14396","be86e995d7f096cea5c4dbe41f979967",-0.0294282217688125,"Bacteroidota"
"14397","be8ceac2131d919114aef71b669e84b3",0.0368688768321656,"Acidobacteriota"
"14398","be93034e764aa2cf7d844a2ce0414d5f",0.53760382947235,"Actinobacteriota"
"14399","be9375e53e40cce1f49533537bcdad65",-0.00218535992614908,"Chloroflexi"
"14400","be98b164f69e3fa1986ec8b38b9034b9",-0.00294098484908265,"Proteobacteria"
"14401","be98d8ff969d6a63f02a1689d8b0ba87",-0.0425255294414258,"Firmicutes"
"14402","be9942ac70b21c59e9c39dfe8568acc9",0.0256140206112714,"Actinobacteriota"
"14403","be9dbcc17946937ee968f0606efb1499",0.0277448311252377,"Proteobacteria"
"14404","be9f6c0c1ec5a2f9087a88398fe87c8c",-0.00608904268309997,"Verrucomicrobiota"
"14405","be9ff3d8389838ad77e6e385465f1708",-0.00163067034912671,"Planctomycetota"
"14406","bea276651a6f9a7bc4a2e8ab58f65e20",-0.00732189057725225,"Chloroflexi"
"14407","bea7fb10bbd30a2005b75909152ddfff",0.0277448311252377,"Proteobacteria"
"14408","bea80bdba43cab87cdd1b6773bf10a52",-0.0129142000030468,"Actinobacteriota"
"14409","bea873ff50e922fe86fd6ab72c5d3c06",-0.000392796153003089,"Actinobacteriota"
"14410","bea8ba39c6387b075d19251c99cedddf",-0.00151633470521477,"Actinobacteriota"
"14411","beae0131d059153822074d9312daa15d",-0.00600704714078024,"Others"
"14412","beb2a1c37dcf3a1271d143e74b352aa3",0.0872614332513982,"Proteobacteria"
"14413","beb57ae19756004ff9c5eb3926f278dd",-0.00455488628239013,"Chloroflexi"
"14414","beb5d497eea8a53c5a83c009fee23047",-0.0149746006885792,"Proteobacteria"
"14415","beb75633f1827f7844d6fe53a7230c4b",-0.012471107354073,"Proteobacteria"
"14416","beb9d2780e75b9a5ea1f8189f73a3f0a",0.0399209607511524,"Others"
"14417","bebb5d00b2b576682f0d6444ceba27e5",-0.0774391304936582,"Acidobacteriota"
"14418","bebbe4afc95febefe846d3e8c2f4d0b0",-0.00686088295353492,"Bacteroidota"
"14419","bec064db4ef89056b8d3fa9c19167000",-0.0514407258542982,"Patescibacteria"
"14420","bec17a586cf6cfc4ebc9da362bbb1ee7",-0.00743357068906098,"Proteobacteria"
"14421","bec40f41e933ba808a3f28c77fd614cc",-0.0111131536607045,"Proteobacteria"
"14422","bec44af135c0f4fb6c9d75de1e5f81fc",0.103473112669196,"Firmicutes"
"14423","bec99c60bfb6c48492bffa6799d9dc05",-0.0179644707716099,"Actinobacteriota"
"14424","beced6f9ebaa829c5fedb989f6e7ac2d",0.0624674013365125,"Proteobacteria"
"14425","becf94e1a7f1ffdca1fd07ba8f206c62",0.0215497716463957,"Actinobacteriota"
"14426","bed71da65c5dcdef50af07319562a496",-0.0138839764512844,"Cyanobacteria"
"14427","bedbc55ad2d7b82d586680216d8e0fac",-0.0404640103666062,"Others"
"14428","bedcc0b05b65ecf68e3ffe85f5fa1676",-0.0184589138215065,"Others"
"14429","bee6f659127c8af9b0ef6953c53ca5df",-0.00778521432059917,"Proteobacteria"
"14430","bee8346b8d13e8a4afcf1b35fab405e8",-0.010250807245005,"Acidobacteriota"
"14431","beeb1ce5d26dcd2561df5e0d79a2671a",-0.00931089935923544,"Patescibacteria"
"14432","beed58a5008f52cf052fd9d4ad8496ce",-0.00654348519026416,"Acidobacteriota"
"14433","bef2c4c0889839c02a841325a84387c9",-0.0188584978833086,"Others"
"14434","bef4f148e75bc78075a9c62e5ed832b3",-0.00508812246400112,"Chloroflexi"
"14435","bef7015c9271722d26df6d66f52bd006",-0.00944086981089678,"Planctomycetota"
"14436","bef8dbe18925a66d51dd9527ef1fb4d9",-0.00270534029154003,"Actinobacteriota"
"14437","befa1a9d74663f00a60a790173ed41ee",-0.00230578266258492,"Actinobacteriota"
"14438","befc84d3879086052b63efa6eb40733e",-0.0160581866677391,"Firmicutes"
"14439","befdf2218616860a674a718b82ba97d4",0.0666776071070276,"Bacteroidota"
"14440","beff70891730f308c13bdf99b1a8d44a",0.0163118590967487,"Firmicutes"
"14441","bf016156c7c46e379f55169cb6e011e7",-0.0499610342356893,"Cyanobacteria"
"14442","bf07f09d76bf20889dc8920ac824b6a8",-0.0247567083174393,"Chloroflexi"
"14443","bf0a2d5b861483155bb3302c8e181b92",-0.00640528261475011,"Others"
"14444","bf0b711038d886e9b27215eef3bda896",-0.00838965407995894,"Proteobacteria"
"14445","bf0c240714350dc47783daa1bb386e2c",-0.00246915458314651,"Proteobacteria"
"14446","bf0cea9e2ea82356df3e08ba2955f058",0.0282740991032198,"Proteobacteria"
"14447","bf0f2d58f04b81f931ce71ee722204a3",-0.00589872242096276,"Others"
"14448","bf13014bb1a2680185ef3165f9d42cef",-0.042370709245992,"Actinobacteriota"
"14449","bf16ff1a5247c309563aea108c0b5549",-0.00711607395756657,"Chloroflexi"
"14450","bf178934afc7cb818fb642279d20f04b",-0.0112404060566401,"Chloroflexi"
"14451","bf19ff1415b14252d714242d387f4c05",0.0307305799755929,"Actinobacteriota"
"14452","bf244e14cb4fcb471c32f4db0dd6c063",0.0459549095048436,"Acidobacteriota"
"14453","bf30e73f480c5a1a3090f2bc9f01aa08",-0.0261083252806029,"Others"
"14454","bf331ea8c123a2c547e5d8c81c3f7425",-0.00852101534217612,"Acidobacteriota"
"14455","bf34f815dfc8254fd3701a0977a4864b",-0.00915820316273472,"Others"
"14456","bf3685ffa27facb5a9ea1ff60fd3f7c6",-0.00298270234548549,"Proteobacteria"
"14457","bf3cca60061622a51c270f86ed031686",-0.0199203295618351,"Proteobacteria"
"14458","bf40e1f9867564d3dd2a406e47010df3",-0.0200681077540879,"Acidobacteriota"
"14459","bf426cd4c09bdb7a354be2b271d5283a",-0.0015265813572155,"Others"
"14460","bf48e7c9b336d3c3b27a9c7ac0ee903d",-0.00911746905412628,"Chloroflexi"
"14461","bf4affef501e8c8feeea35c32c8a7428",-0.0102482713337217,"Chloroflexi"
"14462","bf4bb50d8639753ba33ee783023950a4",0.0642060536762048,"Proteobacteria"
"14463","bf4c280e5dcdb877dc7bdd7905bfd590",-0.00674863320293836,"Actinobacteriota"
"14464","bf4f70ce1a71ad30bcd19841fc00990b",-0.00664417496471373,"Firmicutes"
"14465","bf51277fc250d0027512309725ff074f",0.0179508351420457,"Actinobacteriota"
"14466","bf53630c0b176d070667536bd0265696",0.0458033273245988,"Proteobacteria"
"14467","bf542e4d650322c2aa793aa0616b86ad",-0.00538192025012355,"Verrucomicrobiota"
"14468","bf54d2d3ae31d5ef98e6685dd3d87047",-0.0193899406412402,"Firmicutes"
"14469","bf55a700665e69d9bf9a48d77c90b358",0.0198605051917144,"Actinobacteriota"
"14470","bf5983fb5e3f58899943bcd86bd32615",-0.00781829349696265,"Bacteroidota"
"14471","bf6484eb13fe28b2d79b43f06843e40f",-0.010250807245005,"Proteobacteria"
"14472","bf67aeff870c78d6a6d88c08669237f7",0.150191058081901,"Actinobacteriota"
"14473","bf69eb15c97c0a20a451e932dda75cd3",0.0116958949961257,"Actinobacteriota"
"14474","bf6b32910aa5a6c3a9f825e881061e99",0.0554779707064561,"Proteobacteria"
"14475","bf7ab114e7526da06efc50205a48adfb",-0.000552374018873046,"Proteobacteria"
"14476","bf7b86f52786100449040124c4b28d9e",-0.0046039940337188,"Others"
"14477","bf802aad73e80525004d5dbec289cc58",-0.00656574165736868,"Planctomycetota"
"14478","bf856ef23d85681c027460f29cf54721",-0.0053285469888197,"Others"
"14479","bf859a6ec64bdecc4b564ea2c792bdfe",-0.00381072065257678,"Firmicutes"
"14480","bf85e48256cca94f5b6c1fd91adefa63",-0.0032515890599916,"Actinobacteriota"
"14481","bf8af592179e8ec8d40908de58b5329b",-0.000742108344421471,"Proteobacteria"
"14482","bf8f1a038777462062d7f3cf2ad1b4af",-0.000587722891806053,"Actinobacteriota"
"14483","bf945d7d00a64fe2bca706462b5b8abd",-0.0285605766724195,"Others"
"14484","bf9612d71104ff14e06d219bc7a7a2d9",0.31251711797457,"Acidobacteriota"
"14485","bf9640f98c1b00d83ac3ae951a444019",-0.000691836195706487,"Proteobacteria"
"14486","bf98b0e6193a1f4ac2fd53c9eac73785",-0.00274395471263552,"Verrucomicrobiota"
"14487","bf9f3675491b1da6d1b602ce394d22a5",-0.000243556855335949,"Firmicutes"
"14488","bfae993ae11c8dfff94ee50903146ba6",-0.0042230529476593,"Bacteroidota"
"14489","bfb0ea55cc0a969e8655509390d2ae2a",-0.000442808846996178,"Proteobacteria"
"14490","bfb3feef917b346592cd9c2f4fa68b5f",0.0876400576563628,"Proteobacteria"
"14491","bfb581c8fcb654bc4415b54cfe38353a",-0.00460751774654268,"Others"
"14492","bfb5b51834ddd2ee38153073eb36d6ca",0.0431216878501147,"Proteobacteria"
"14493","bfba5ccc438f13f333c5296c6dd97c8d",-0.00460519656860424,"Actinobacteriota"
"14494","bfbba05439b193125a525c16eb39ed1d",-0.013057298663486,"Bacteroidota"
"14495","bfc2abce2c4f9d358133f634f50932e4",-0.00156234428096065,"Actinobacteriota"
"14496","bfc5a7d375e22fa4c7ea789b754f8092",-0.00074254247069258,"Others"
"14497","bfc6b6ba0220bb700725cb93f796f89b",-0.00838652840499262,"Acidobacteriota"
"14498","bfca291432f729d9f36887b9dc425b78",0.0727978654313147,"Proteobacteria"
"14499","bfcdb8147bdec9dca483e8bfe900c950",0.0447091162831715,"Others"
"14500","bfcdb84fbe0019463c9084be99a16c23",-0.0172660399806177,"Verrucomicrobiota"
"14501","bfcde2557e37f3a5705c78df86f9d73e",-0.00449236316011678,"Proteobacteria"
"14502","bfce1cd3d8f5dfbbe173095c3f305947",0.272407820621752,"Proteobacteria"
"14503","bfd085fc37faf84fd664c2a92ade2afe",0.0378342681156922,"Bacteroidota"
"14504","bfd0decbb2194641a2aefba72b954ff3",-0.0055365585964998,"Acidobacteriota"
"14505","bfd0f828e771bcd053f332454d6c84fa",-0.00575854500046599,"Cyanobacteria"
"14506","bfd6582e8ddca68737058db0b6e5b1b9",-0.00314129132845872,"Firmicutes"
"14507","bfd8f19cd791468f831e45b984d074bb",-0.00117257277141767,"Actinobacteriota"
"14508","bfdfaf6056a776345a6b747b770152af",-0.0172977090098724,"Bacteroidota"
"14509","bfe262051d80f1ec96b9ac0fc451efc5",-0.000148988641332412,"Proteobacteria"
"14510","bfe4c53b9f547cfc0a4e8d284dfa5b16",-0.0143129305255222,"Proteobacteria"
"14511","bfe5483f68b2db801a4a971a2aeb6d51",-0.0173297972037132,"Proteobacteria"
"14512","bfe7c002d7c61e033d9c516445a3fe7e",-0.0146470306318246,"Planctomycetota"
"14513","bfe8d472e4f6142cc7e1f3082a985794",-0.000587722891806053,"Actinobacteriota"
"14514","bfed7ed313e2f97333b0b41fffe448fa",-0.00176649050218253,"Verrucomicrobiota"
"14515","bff271dbff494a9d5ff7e35ea9b28e44",-0.0186274533814521,"Others"
"14516","c0051125e6e0ba01f6e1db1ca82e0c20",-0.00668959275675673,"Acidobacteriota"
"14517","c0066b747086fd02f0fe0328b929e184",0.0274443738500621,"Proteobacteria"
"14518","c007ee1cb92dcdf45f1cea50589d0b28",-0.0116427922810222,"Proteobacteria"
"14519","c008c953889732bcf2f6f9fa24da65ac",-0.00209595052195911,"Acidobacteriota"
"14520","c00c900ad501d4b0f7350a8c6a1948da",-0.0130392790347198,"Bacteroidota"
"14521","c00cbf3faa063611ac9a937350c89b30",0.177364256494947,"Firmicutes"
"14522","c00e696f1afce78c0cdf5e2f1ed07e34",-0.000821740043996175,"Bacteroidota"
"14523","c00f222dd1f6a691784c8f22a64d1c22",-0.00609408858081391,"Actinobacteriota"
"14524","c00fdd60a1f1dda55e4b0648529c3d0d",-0.0141825013733278,"Proteobacteria"
"14525","c0104f5c4978191b0f85af2f7d02f445",-0.000666694631720604,"Acidobacteriota"
"14526","c01210744ac0a6d48a399a2f0e3e73d3",-0.0226635064620827,"Actinobacteriota"
"14527","c012872d6e869b76498325d33ba3c057",-0.00279524861798666,"Others"
"14528","c015808d46ab8b7a36a64344f272f7c0",-0.00306090022588209,"Proteobacteria"
"14529","c0198680e8e85c2a0f296bbc93e7811b",-0.00284528391230737,"Others"
"14530","c0237378b3fee60e8c43f00a7d212026",-0.0043168820543194,"Actinobacteriota"
"14531","c027b0fdb0e39fb9f9f0c02516451515",-0.014839074632094,"Proteobacteria"
"14532","c02c920a689e2f2a88af22bd044a81bf",-0.0102051752138959,"Bacteroidota"
"14533","c02fac4927fa514bee2ddbd64fdd98ff",-0.0134170067160159,"Others"
"14534","c031252b4115f1f3c31e91c41931b39c",-0.00224854230559244,"Proteobacteria"
"14535","c0388780fbc718f20dfe931d098bef95",0.0303722206913409,"Proteobacteria"
"14536","c03b9addaa03ab8de1f2b6ab77891dfa",-0.00253399007057603,"Proteobacteria"
"14537","c03f688e723af4c0e59125fb9748bf7d",-0.00553078335413349,"Acidobacteriota"
"14538","c0429905aafc07f6d2fdbc9e92186453",-0.0498831498457765,"Proteobacteria"
"14539","c0452ca0d163f82925b43143a2e8a074",-0.0154746832157622,"Proteobacteria"
"14540","c0564008a46ded54c4dc2b22ec2cec9f",-0.00448550379181494,"Actinobacteriota"
"14541","c05870a1bda767c3aaaf5ab9d6ecea83",0.0336236355914164,"Acidobacteriota"
"14542","c05e653810656bb12dd88fe05249054a",-0.0298512156882337,"Planctomycetota"
"14543","c061a857b193296c88d83eab21582898",0.0320495598374266,"Bacteroidota"
"14544","c06251c52a6b3398a2613b43014cede2",0.0176122950304629,"Bacteroidota"
"14545","c06a709e836a8bd0d9a9abce0e36c9fc",-0.017390519987894,"Actinobacteriota"
"14546","c071bbe5ae38d3e76f5407e0b4387cdb",-0.00386312259517634,"Chloroflexi"
"14547","c0722c023c1eb97a6521f188c99210f9",0.0300352200941271,"Proteobacteria"
"14548","c0726acab79d0ae2da9a3fc896df31a0",-0.00437661427229668,"Actinobacteriota"
"14549","c07bd579e722799d795bb569a3565a27",-0.0068062277785179,"Firmicutes"
"14550","c07c7039a99408fc6823aa4ce3929044",-0.00546498626209343,"Verrucomicrobiota"
